CustID,Txns,Stores,AvgTxnValue,AvgTxnSize,AvgItems,MoB,PchActiveMths,PromoSales,Gender,HHOwn,HHType,HHSize,Age,Distance,Sales
CUST10235,8,6,169.85,4.41,2.15,18,5,8,F,Rented,Flat,3,32,6.3430,1106.15
CUST10236,11,7,107.40,5.51,1.71,18,10,10,M,Rented,Apartment,1,38,3.5564,1142.57
CUST10237,10,5,80.10,3.73,1.57,25,7,5,M,Owned,Apartment,1,29,11.5773,1925.87
CUST10238,13,3,100.15,5.97,1.50,21,11,10,F,Rented,Flat,2,32,0.7980,1429.33
CUST10239,6,4,187.40,3.99,1.16,15,3,5,M,Rented,Flat,1,40,3.2180,849.87
CUST1024,4,1,154.45,7.28,3.22,20,3,4,F,Rented,Flat,1,31,5.7038,1313.66
CUST10240,14,1,134.80,5.28,2.77,19,3,14,M,Owned,Flat,3,54,0.8592,1197.57
CUST10241,8,1,183.50,4.02,1.29,16,8,6,F,Rented,Flat,2,35,5.1369,949.12
CUST10242,5,3,182.90,9.73,3.11,17,5,2,F,Rented,Apartment,4,34,16.4251,1022.03
CUST10243,12,6,140.70,4.29,1.41,19,1,3,F,Rented,Flat,1,30,11.1562,1185.02
CUST10244,7,2,167.00,9.90,2.60,20,7,5,F,Owned,Flat,3,39,10.0610,1339.93
CUST10245,8,3,144.60,5.09,1.12,19,1,5,M,Rented,Apartment,3,37,0.7097,1198.38
CUST10246,4,4,129.45,7.59,1.66,20,1,4,M,Owned,Apartment,4,30,2.9568,1312.03
CUST10247,12,11,108.90,1.53,0.96,13,6,9,F,Rented,Apartment,3,28,2.1925,619.44
CUST10248,12,4,136.10,4.26,0.30,17,5,4,F,Owned,Apartment,1,34,12.6267,1008.88
CUST10249,9,1,267.60,5.52,2.32,15,8,8,M,Rented,Apartment,2,31,6.8602,873.57
CUST1025,2,2,275.10,9.83,7.15,15,1,2,F,Rented,Apartment,3,35,8.5848,861.37
CUST10250,13,3,87.00,1.69,0.30,19,4,10,F,Rented,Flat,6,39,0.8966,1184.01
CUST10251,9,2,136.75,8.01,7.74,15,9,8,F,Rented,Apartment,2,34,6.2458,815.98
CUST10252,7,3,129.40,6.82,2.06,14,2,2,F,Owned,Apartment,3,32,5.9091,776.74
CUST10253,14,7,78.70,3.07,2.78,17,1,2,M,Owned,Flat,4,28,1.9129,969.59
CUST10254,6,2,142.05,7.19,0.59,19,1,5,M,Owned,Flat,7,32,3.9093,1230.54
CUST10255,9,6,151.10,7.20,5.58,17,7,6,F,Rented,Flat,3,23,4.2758,1029.43
CUST10256,10,9,83.70,1.97,0.99,16,3,3,F,Rented,Apartment,4,33,9.8724,882.06
CUST10257,10,9,98.30,2.85,0.90,14,1,8,F,Owned,Apartment,3,31,7.0360,731.67
CUST10258,6,1,152.55,7.07,2.94,16,4,1,M,Rented,Flat,4,24,1.8066,945.87
CUST10259,8,3,180.70,7.16,5.55,15,4,7,M,Rented,Apartment,2,26,5.9185,840.39
CUST1026,6,2,174.20,10.88,8.39,16,3,5,F,Owned,Flat,3,31,2.4455,915.21
CUST10260,7,1,128.65,6.91,1.88,12,1,2,F,Rented,Apartment,2,31,4.0864,640.84
CUST10261,6,1,240.35,7.68,5.86,20,2,3,M,Rented,Apartment,2,38,4.1749,1337.88
CUST10262,9,3,213.55,5.02,4.61,18,6,3,M,Rented,Flat,4,40,2.5502,1122.38
CUST10263,7,5,253.85,6.21,0.37,18,6,5,M,Rented,Apartment,3,29,2.9266,1142.37
CUST10264,10,1,119.55,4.74,1.89,18,2,8,F,Owned,Apartment,4,37,1.2928,1137.30
CUST10265,12,3,122.40,3.95,0.56,18,10,2,M,Rented,Apartment,5,33,12.0298,1133.45
CUST10266,10,3,74.95,6.97,2.52,24,6,2,F,Rented,Apartment,2,35,12.5189,1762.19
CUST10267,11,1,91.75,6.70,5.34,18,6,3,F,Rented,Apartment,4,30,4.3324,1128.48
CUST10268,8,2,160.60,12.71,5.24,15,4,7,M,Owned,Apartment,5,47,1.0184,836.00
CUST10269,8,4,191.40,6.55,5.10,16,3,5,F,Owned,Apartment,1,32,5.1814,936.19
CUST1027,10,5,121.85,2.67,1.90,14,4,5,M,Rented,Flat,3,35,1.9064,796.53
CUST10270,5,5,234.20,5.97,2.57,17,2,4,F,Rented,Apartment,1,32,1.5777,1074.30
CUST10271,9,5,93.40,10.08,9.70,30,7,3,M,Rented,Apartment,2,29,1.8852,2648.67
CUST10272,5,1,174.35,5.77,2.68,30,4,1,F,Owned,Flat,4,41,6.2724,2700.28
CUST10273,10,10,101.55,7.26,5.53,20,9,6,M,Rented,Flat,3,36,6.5499,1275.50
CUST10274,3,2,182.95,5.13,2.37,17,2,3,F,Owned,Apartment,3,32,5.3881,998.24
CUST10275,8,6,173.15,8.48,2.54,23,4,2,M,Rented,Apartment,1,40,8.6020,1718.61
CUST10276,13,7,69.45,3.59,0.22,17,2,6,F,Rented,Flat,1,33,6.9376,962.42
CUST10277,5,1,185.40,7.98,4.81,15,2,4,F,Rented,Apartment,4,33,5.0073,802.19
CUST10278,7,1,139.70,6.56,1.88,19,5,3,F,Rented,Flat,1,34,2.5178,1169.36
CUST10279,8,1,147.55,7.51,1.56,21,1,6,M,Rented,Apartment,5,27,11.6338,1440.53
CUST1028,7,4,219.30,6.23,5.26,19,1,2,M,Owned,Flat,2,37,4.4535,1215.10
CUST10280,7,2,175.15,6.78,5.57,15,3,2,M,Rented,Flat,3,33,2.7371,778.44
CUST10281,5,1,125.85,7.86,2.47,17,4,1,M,Rented,Apartment,1,51,9.0137,999.44
CUST10282,8,4,156.80,7.48,1.68,14,2,5,F,Rented,Apartment,5,27,3.5379,748.23
CUST10283,9,2,114.20,8.95,4.53,20,5,4,M,Owned,Apartment,4,37,9.3841,1336.96
CUST10284,9,9,162.65,2.47,1.44,14,4,8,M,Owned,Apartment,3,39,5.1170,727.22
CUST10285,10,8,121.90,6.22,1.40,18,9,9,F,Rented,Apartment,4,38,5.5717,1112.89
CUST10286,7,7,256.70,8.94,5.98,16,3,7,M,Rented,Apartment,4,37,2.1359,934.26
CUST10287,8,8,213.65,9.18,1.93,21,8,2,F,Rented,Flat,5,26,5.2823,1436.35
CUST10288,17,6,105.05,2.68,1.18,23,7,17,M,Rented,Flat,2,31,2.2796,1679.87
CUST10289,7,2,211.95,7.14,2.83,23,1,2,M,Owned,Flat,4,42,11.9877,1664.58
CUST1029,9,9,127.05,1.03,0.18,19,2,2,F,Rented,Apartment,4,50,4.1272,1217.44
CUST10290,10,2,60.40,3.79,1.15,14,8,2,F,Rented,Apartment,3,27,4.9037,721.52
CUST10291,11,2,88.65,3.06,0.54,17,1,7,F,Rented,Flat,2,36,0.5502,1016.61
CUST10292,8,8,223.10,7.18,1.66,15,5,2,M,Owned,Apartment,2,29,2.9313,872.21
CUST10293,11,3,106.15,0.60,0.37,15,9,4,F,Owned,Apartment,2,36,0.7149,840.09
CUST10294,10,8,123.65,4.38,1.89,21,7,9,M,Owned,Apartment,2,37,6.8997,1422.55
CUST10295,11,3,96.85,8.89,3.10,17,4,7,F,Rented,Apartment,2,29,7.2701,969.22
CUST10296,15,9,128.10,0.78,0.82,16,3,4,F,Rented,Apartment,3,37,7.8720,957.55
CUST10297,7,1,201.10,8.40,5.63,16,2,4,F,Rented,Apartment,3,30,0.9813,918.38
CUST10298,10,9,100.45,4.62,2.54,15,2,3,F,Rented,Flat,1,38,15.3236,880.68
CUST10299,9,1,155.75,8.71,2.87,17,2,1,F,Rented,Flat,2,26,5.5006,1002.38
CUST103,12,1,131.50,2.79,1.22,17,10,7,F,Rented,Flat,2,39,0.8263,1041.66
CUST1030,12,9,124.25,3.53,2.56,19,11,11,F,Owned,Apartment,3,45,7.0875,1198.79
CUST10300,13,7,95.85,1.86,0.50,17,12,4,F,Rented,Apartment,1,24,1.3928,1039.62
CUST10301,9,3,251.25,7.25,6.49,17,3,8,F,Rented,Flat,1,36,3.7258,1058.88
CUST10302,13,10,90.20,4.62,3.55,15,2,3,M,Rented,Flat,2,37,5.3504,809.12
CUST10303,7,6,174.80,6.24,2.62,17,4,6,F,Rented,Apartment,1,32,3.5507,1063.27
CUST10304,6,1,141.80,12.15,8.33,20,4,3,F,Rented,Flat,3,39,1.6210,1344.59
CUST10305,10,9,119.40,8.22,3.00,15,8,8,M,Owned,Apartment,6,39,3.5808,785.44
CUST10306,14,1,128.30,5.32,2.82,28,12,7,M,Rented,Apartment,3,35,3.1132,2335.55
CUST10307,10,4,111.40,4.42,3.50,16,4,1,F,Rented,Flat,3,35,2.1336,918.49
CUST10308,14,12,121.80,6.30,2.82,20,9,2,F,Owned,Flat,3,31,5.9443,1329.67
CUST10309,8,2,86.05,9.85,5.94,16,4,2,M,Owned,Apartment,4,33,3.9080,914.87
CUST1031,8,5,148.95,10.22,7.99,14,1,1,F,Rented,Flat,5,44,2.1357,772.99
CUST10310,6,6,153.10,7.73,1.52,17,3,5,M,Owned,Apartment,5,31,0.6164,1019.12
CUST10311,14,13,120.30,6.88,3.72,15,11,3,F,Rented,Apartment,4,36,9.5275,844.33
CUST10312,12,10,148.30,3.42,1.46,15,12,8,F,Owned,Apartment,4,31,6.7748,826.79
CUST10313,8,1,143.65,6.22,1.95,15,3,4,M,Rented,Apartment,2,37,5.3946,797.71
CUST10314,6,6,220.20,4.96,2.25,31,6,2,M,Rented,Apartment,4,29,1.5882,2842.40
CUST10315,11,6,97.30,2.66,1.80,15,2,1,M,Rented,Apartment,4,35,3.3221,776.38
CUST10316,9,3,183.40,5.30,3.52,13,9,1,F,Owned,Apartment,2,34,9.7636,687.64
CUST10317,7,5,149.10,10.83,7.51,20,1,7,F,Rented,Apartment,4,31,0.5447,1332.05
CUST10318,7,2,205.05,5.47,0.14,21,2,5,F,Rented,Apartment,3,34,1.6632,1474.17
CUST10319,9,6,182.00,6.43,5.92,17,1,1,F,Owned,Apartment,2,23,4.9000,1025.98
CUST1032,7,3,171.65,5.89,0.72,17,6,4,M,Owned,Apartment,2,39,1.4847,1033.51
CUST10320,7,4,184.85,9.94,1.47,22,7,1,F,Owned,Apartment,3,31,3.3081,1612.95
CUST10321,5,4,151.05,6.14,3.55,31,3,4,M,Rented,Apartment,1,35,4.2186,2840.39
CUST10322,9,1,145.35,9.53,4.88,17,5,3,F,Owned,Apartment,2,29,1.4199,1012.03
CUST10323,5,2,102.75,4.90,1.36,17,3,5,F,Rented,Apartment,1,26,6.5580,977.93
CUST10324,15,4,67.90,6.96,3.59,14,3,3,F,Rented,Apartment,1,28,1.1798,727.46
CUST10325,8,5,169.55,9.03,7.54,16,6,4,F,Rented,Apartment,4,36,3.5063,912.32
CUST10326,12,1,88.55,4.39,3.38,16,6,6,F,Rented,Apartment,1,33,0.3540,926.28
CUST10327,10,6,97.85,6.02,0.46,16,3,2,F,Owned,Apartment,3,32,0.5614,949.70
CUST10328,7,2,173.80,9.14,3.37,14,4,4,M,Rented,Apartment,2,38,18.8271,764.59
CUST10329,8,4,125.40,7.22,6.42,21,1,6,F,Rented,Apartment,3,27,7.7644,1439.81
CUST1033,12,11,103.20,5.58,2.38,22,10,11,F,Rented,Apartment,1,27,0.7429,1517.01
CUST10330,6,2,188.40,8.85,1.61,15,2,1,F,Rented,Apartment,1,39,1.7798,870.15
CUST10331,9,6,237.10,4.06,2.77,16,8,3,F,Owned,Apartment,3,29,3.8637,966.50
CUST10332,8,8,107.95,5.77,3.02,19,6,2,M,Rented,Apartment,6,30,13.6151,1196.02
CUST10333,5,2,187.80,7.43,0.69,23,5,3,M,Rented,Flat,3,36,3.5972,1655.75
CUST10334,11,5,104.95,4.72,1.88,14,11,10,F,Rented,Apartment,4,29,3.8421,750.52
CUST10335,6,2,120.85,4.56,1.01,15,2,2,M,Rented,Apartment,3,31,0.8798,863.12
CUST10336,14,9,109.00,5.21,2.39,14,11,3,M,Rented,Apartment,2,35,3.6242,751.42
CUST10337,10,5,145.45,2.60,0.71,17,10,5,F,Rented,Flat,2,35,2.0251,1020.32
CUST10338,8,6,156.40,7.71,0.29,14,3,3,F,Rented,Flat,1,29,1.0531,735.58
CUST10339,13,12,116.85,5.62,3.62,16,8,12,M,Rented,Flat,1,29,16.2168,936.95
CUST1034,11,6,147.10,5.21,3.70,20,10,3,M,Rented,Apartment,1,25,1.4841,1314.47
CUST10340,6,2,146.00,6.55,3.91,23,6,6,M,Rented,Apartment,1,31,7.6609,1706.74
CUST10341,11,9,155.85,4.12,1.00,20,8,4,F,Rented,Apartment,3,33,0.7795,1394.29
CUST10342,6,3,142.95,5.18,0.54,13,6,2,F,Owned,Flat,4,33,13.9262,696.33
CUST10343,11,9,75.55,7.80,1.85,19,4,9,F,Rented,Flat,2,43,4.3662,1225.23
CUST10344,14,1,113.25,3.59,1.01,17,4,2,F,Owned,Apartment,4,37,3.8243,1036.69
CUST10345,7,6,146.05,5.07,2.48,18,1,5,F,Owned,Flat,2,34,1.9033,1168.24
CUST10346,12,9,98.20,4.42,1.75,15,3,2,F,Rented,Flat,3,30,2.7159,824.15
CUST10347,8,1,87.55,5.52,2.14,22,7,4,M,Owned,Flat,3,35,2.2876,1604.91
CUST10348,7,4,164.25,6.03,1.23,18,5,2,F,Rented,Apartment,1,36,3.9627,1133.71
CUST10349,6,4,179.90,9.78,4.65,16,5,3,F,Rented,Flat,2,40,2.9316,953.17
CUST1035,7,1,209.75,2.86,1.35,17,2,1,M,Owned,Flat,3,32,4.1184,1032.96
CUST10350,9,3,219.20,6.93,2.53,14,6,2,M,Rented,Apartment,1,31,0.5962,831.78
CUST10351,14,14,166.00,6.48,3.87,17,4,7,F,Rented,Apartment,2,32,2.9989,1070.86
CUST10352,7,1,218.30,5.30,2.26,27,6,5,F,Rented,Apartment,4,24,2.7909,2244.53
CUST10353,8,7,191.95,5.32,3.35,16,3,5,F,Rented,Apartment,1,29,5.1725,899.24
CUST10354,12,3,151.80,7.09,0.53,14,5,3,F,Rented,Apartment,4,32,1.9740,768.53
CUST10355,10,5,120.75,3.17,2.34,16,6,6,F,Rented,Flat,2,23,9.7634,915.63
CUST10356,9,7,242.15,11.33,9.36,14,7,3,M,Rented,Flat,4,28,3.8339,769.25
CUST10357,10,5,121.75,1.81,0.42,24,9,7,F,Owned,Flat,2,22,3.7156,1802.61
CUST10358,7,3,184.10,14.23,7.91,21,4,5,F,Owned,Apartment,6,32,6.4614,1445.67
CUST10359,10,7,90.00,3.61,1.87,15,3,8,M,Rented,Flat,3,28,6.6748,870.22
CUST1036,8,3,189.05,4.78,2.04,14,3,3,M,Rented,Apartment,3,38,8.0672,779.87
CUST10360,8,1,264.50,7.21,2.32,22,1,6,F,Rented,Flat,1,28,4.9838,1584.13
CUST10361,7,2,195.70,3.09,1.04,18,6,6,M,Rented,Flat,7,27,2.4263,1114.41
CUST10362,7,1,213.90,7.46,3.11,22,1,2,M,Rented,Flat,3,41,7.0964,1521.49
CUST10363,8,7,190.30,2.72,0.15,15,4,4,F,Rented,Apartment,2,36,8.1068,885.43
CUST10364,12,7,169.00,3.22,2.75,20,1,1,M,Rented,Apartment,3,38,2.5998,1340.47
CUST10365,8,4,163.50,4.43,2.71,15,6,7,F,Rented,Flat,1,35,10.0490,811.61
CUST10366,8,6,209.15,7.05,5.77,20,4,1,F,Rented,Apartment,3,28,3.0513,1352.53
CUST10367,9,7,275.25,7.15,4.04,20,9,9,M,Owned,Apartment,1,29,5.0065,1307.26
CUST10368,9,5,170.25,9.37,3.11,19,9,5,F,Owned,Flat,3,28,4.2273,1219.95
CUST10369,4,2,156.05,8.75,5.98,13,4,2,M,Rented,Apartment,5,36,7.0277,697.25
CUST1037,9,7,184.55,2.74,0.09,15,8,2,M,Rented,Apartment,5,31,4.9261,854.05
CUST10370,10,6,135.45,4.43,0.33,16,2,10,M,Owned,Flat,3,40,3.0782,920.47
CUST10371,6,1,187.65,5.33,2.05,17,1,6,F,Rented,Apartment,1,25,8.0918,1024.47
CUST10372,17,13,167.45,4.54,3.39,16,11,1,F,Rented,Apartment,2,37,3.6202,917.23
CUST10373,8,2,247.95,4.21,3.54,18,3,7,M,Owned,Apartment,1,42,16.8115,1110.11
CUST10374,9,3,117.85,10.44,9.07,16,7,8,F,Owned,Apartment,4,34,6.4993,924.66
CUST10375,8,1,179.55,7.47,2.46,14,7,1,M,Rented,Apartment,2,31,11.3565,745.03
CUST10376,4,3,187.10,5.43,4.90,28,1,4,F,Rented,Flat,4,41,4.4749,2368.03
CUST10377,11,8,61.30,1.46,0.20,19,9,11,M,Owned,Apartment,3,29,10.6838,1155.99
CUST10378,8,7,247.05,5.18,0.40,17,2,2,M,Rented,Apartment,1,29,5.7007,1081.56
CUST10379,9,4,196.00,8.22,2.25,15,6,8,F,Rented,Flat,2,36,3.6408,847.20
CUST1038,4,4,331.80,10.57,1.43,14,4,4,M,Owned,Apartment,3,31,6.6943,754.29
CUST10380,9,1,241.95,6.25,5.88,16,5,8,F,Rented,Apartment,1,37,1.1882,913.82
CUST10381,9,4,147.70,7.52,2.75,13,8,9,M,Rented,Apartment,2,28,9.6485,678.15
CUST10382,11,7,101.60,4.11,0.83,17,9,6,M,Owned,Apartment,1,26,4.2681,1013.22
CUST10383,5,2,92.75,6.83,4.02,21,5,3,F,Rented,Apartment,2,47,1.1961,1414.44
CUST10384,5,3,145.80,9.64,6.94,17,5,5,M,Rented,Apartment,2,29,3.2637,1077.00
CUST10385,13,13,101.65,5.54,0.38,21,2,4,F,Rented,Apartment,2,38,2.2423,1445.11
CUST10386,9,6,202.60,6.23,4.75,14,9,5,M,Owned,Apartment,3,36,4.0888,777.93
CUST10387,8,1,210.00,6.57,4.43,13,8,2,F,Rented,Flat,2,28,0.4556,691.00
CUST10388,10,7,111.25,6.91,2.53,17,1,5,F,Rented,Apartment,3,39,6.2977,1024.36
CUST10389,6,4,275.45,5.85,3.42,17,3,4,F,Owned,Apartment,2,33,8.1381,1028.78
CUST1039,7,2,193.20,7.06,0.63,15,7,2,F,Rented,Apartment,3,37,0.0000,1712.76
CUST10390,8,6,149.45,7.00,5.75,19,3,5,M,Rented,Apartment,2,35,0.7398,1214.13
CUST10391,12,5,70.10,5.01,1.60,22,5,5,F,Owned,Apartment,6,30,4.5687,1546.19
CUST10392,7,1,59.70,9.74,6.76,16,1,4,F,Rented,Apartment,1,28,14.1054,918.44
CUST10393,11,11,130.55,2.94,1.91,19,10,6,M,Rented,Apartment,3,28,1.6884,1249.88
CUST10394,3,1,248.25,6.32,2.08,16,3,2,M,Rented,Apartment,2,34,3.3886,992.61
CUST10395,10,8,59.80,1.25,0.24,16,5,3,M,Rented,Apartment,2,36,12.5847,894.25
CUST10396,11,1,113.45,6.63,0.87,17,5,3,F,Rented,Flat,2,30,3.4446,1015.07
CUST10397,11,7,76.55,3.15,1.32,15,6,1,F,Rented,Flat,2,37,2.1357,795.00
CUST10398,6,5,96.30,7.88,6.20,16,6,6,M,Rented,Apartment,2,42,6.7929,969.50
CUST10399,10,4,103.20,2.86,0.51,14,1,1,F,Owned,Apartment,2,31,7.1096,767.71
CUST104,9,7,263.85,6.11,5.16,17,1,9,M,Rented,Flat,5,23,13.9424,1042.22
CUST1040,9,6,153.25,9.76,8.30,17,9,5,F,Rented,Flat,3,33,2.6580,1070.76
CUST10400,5,1,211.85,1.91,0.90,18,4,2,F,Owned,Apartment,5,31,6.5280,1155.37
CUST10401,4,3,292.20,9.20,6.40,14,2,2,F,Owned,Flat,2,34,1.6706,808.36
CUST10402,12,6,176.25,4.56,1.54,32,3,6,M,Rented,Apartment,2,32,2.0280,2998.48
CUST10403,6,2,126.55,10.49,1.31,34,5,6,M,Rented,Apartment,5,36,0.4529,3445.81
CUST10404,5,3,179.45,3.68,0.18,14,5,5,M,Rented,Apartment,6,43,2.2524,726.68
CUST10405,10,9,101.70,5.29,0.91,15,10,10,F,Owned,Apartment,4,26,5.0458,868.94
CUST10406,13,8,114.10,2.20,1.81,18,4,9,M,Rented,Apartment,1,34,5.3329,1101.69
CUST10407,10,2,65.85,1.93,0.83,17,8,8,F,Rented,Apartment,3,31,4.2346,1038.07
CUST10408,7,6,177.30,8.32,5.16,16,7,4,F,Rented,Apartment,2,31,9.1022,985.07
CUST10409,11,9,92.40,3.65,0.39,15,6,9,M,Owned,Apartment,4,33,4.8454,853.52
CUST1041,12,6,150.75,5.37,0.66,20,7,9,F,Rented,Apartment,1,35,4.6370,1334.10
CUST10410,11,3,99.55,3.62,0.12,23,8,6,M,Rented,Flat,4,34,6.4714,1679.38
CUST10411,8,5,235.60,3.97,0.57,13,8,5,F,Rented,Apartment,2,34,4.2468,665.89
CUST10412,7,4,168.60,9.34,1.18,20,6,5,F,Owned,Apartment,6,39,9.4722,1295.96
CUST10413,9,6,131.70,6.01,0.09,16,6,2,F,Owned,Apartment,3,24,2.1840,915.41
CUST10414,12,6,117.85,8.24,6.32,12,3,8,F,Rented,Apartment,2,27,0.3138,604.69
CUST10415,13,4,131.75,4.81,2.83,19,8,4,F,Owned,Apartment,6,40,6.7318,1189.80
CUST10416,10,10,96.70,5.24,0.46,21,5,5,F,Owned,Flat,2,32,1.0691,1456.82
CUST10417,8,5,174.40,5.55,1.04,22,2,4,F,Rented,Flat,4,47,3.3047,1539.04
CUST10418,5,5,199.60,11.91,1.92,17,3,2,F,Rented,Apartment,2,31,5.6150,1030.09
CUST10419,13,12,55.65,2.13,1.05,17,6,11,M,Owned,Apartment,5,33,11.1541,1010.09
CUST1042,11,1,87.00,3.33,2.21,14,10,6,F,Rented,Apartment,1,29,4.4383,757.93
CUST10420,5,5,128.25,7.55,2.45,17,2,2,F,Rented,Apartment,2,35,1.1021,1005.18
CUST10421,11,8,124.50,7.49,2.81,16,8,9,F,Rented,Apartment,2,25,7.8636,901.95
CUST10422,11,1,94.05,5.16,4.53,16,8,7,F,Owned,Flat,1,28,6.4498,931.80
CUST10423,10,10,139.00,3.31,2.01,22,6,5,F,Rented,Apartment,3,38,2.9907,1498.43
CUST10424,11,3,158.85,2.67,1.84,14,8,3,F,Rented,Flat,3,38,2.5613,763.36
CUST10425,8,2,260.15,7.87,1.69,14,1,3,F,Rented,Apartment,5,31,8.8213,787.16
CUST10426,14,10,83.40,5.13,4.37,15,1,13,F,Rented,Apartment,4,37,5.6901,856.44
CUST10427,9,5,172.40,13.76,11.69,17,9,3,F,Rented,Apartment,2,26,9.9274,1067.06
CUST10428,11,1,137.35,3.50,0.55,14,10,8,M,Owned,Apartment,2,35,6.0360,761.81
CUST10429,7,6,170.00,6.06,3.76,21,1,6,M,Rented,Apartment,1,28,2.7315,1431.78
CUST1043,7,7,171.40,5.40,1.31,16,1,6,M,Rented,Apartment,3,30,1.3777,924.28
CUST10430,9,3,144.50,6.82,5.67,16,4,3,M,Owned,Apartment,3,31,5.6370,940.91
CUST10431,8,3,171.25,5.27,3.84,15,5,6,M,Owned,Flat,4,32,8.4303,844.54
CUST10432,3,3,174.25,11.77,5.06,20,3,2,F,Rented,Flat,2,25,2.8778,1311.87
CUST10433,6,6,188.55,7.66,4.48,14,5,4,M,Owned,Flat,3,35,2.7751,778.17
CUST10434,11,2,146.45,2.24,1.40,17,5,3,M,Owned,Apartment,3,28,4.8455,1023.72
CUST10435,5,2,148.55,9.20,1.64,19,2,5,M,Owned,Apartment,3,33,3.8733,1208.20
CUST10436,11,10,133.15,9.30,5.06,20,9,8,M,Owned,Apartment,5,45,3.5891,1318.65
CUST10437,11,7,105.90,6.39,4.24,14,10,6,F,Owned,Flat,3,39,3.3061,752.19
CUST10438,7,4,226.20,5.70,3.14,18,3,1,F,Owned,Apartment,5,36,1.5554,1154.32
CUST10439,9,5,199.25,7.23,1.16,19,5,1,M,Owned,Apartment,2,39,3.8581,1189.58
CUST1044,6,2,174.30,8.09,4.59,14,6,3,M,Rented,Apartment,4,32,3.8133,783.45
CUST10440,5,4,246.55,11.55,9.40,14,2,3,F,Rented,Flat,2,32,1.5883,793.12
CUST10441,9,7,157.10,3.43,0.22,21,9,2,F,Owned,Apartment,3,32,4.3922,1409.50
CUST10442,10,4,85.35,6.93,5.69,17,6,6,M,Rented,Apartment,3,31,6.5926,1012.70
CUST10443,11,8,104.15,4.03,1.83,14,7,11,F,Rented,Apartment,2,40,2.1759,802.99
CUST10444,12,1,84.60,2.33,0.85,19,7,8,M,Rented,Apartment,1,34,2.1022,1194.37
CUST10445,9,4,120.75,4.88,2.86,17,6,4,F,Rented,Apartment,5,29,5.5268,1014.76
CUST10446,10,7,183.10,3.56,0.56,13,10,8,M,Owned,Flat,3,32,1.0052,703.96
CUST10447,7,6,169.85,3.69,2.60,17,6,1,M,Rented,Apartment,4,36,3.8234,1025.36
CUST10448,9,5,171.60,11.82,6.01,15,1,1,F,Owned,Apartment,5,35,4.7516,866.94
CUST10449,9,8,220.85,3.92,0.11,15,2,9,F,Rented,Apartment,4,30,9.2088,838.54
CUST1045,10,4,116.20,6.29,2.17,30,10,8,F,Rented,Flat,4,34,5.5880,2690.07
CUST10450,5,1,157.25,8.89,8.00,20,4,3,F,Rented,Apartment,4,27,4.7818,1331.83
CUST10451,15,2,99.95,3.68,2.77,16,4,2,F,Owned,Apartment,3,33,3.8889,894.13
CUST10452,7,5,261.85,5.53,2.51,20,5,3,M,Rented,Apartment,1,39,2.2675,1299.68
CUST10453,10,3,84.35,7.09,6.17,18,7,1,F,Rented,Apartment,1,40,7.8429,1144.12
CUST10454,10,10,109.55,7.30,1.89,14,4,8,F,Rented,Apartment,1,32,12.9920,730.25
CUST10455,7,5,156.95,6.04,0.89,16,1,1,F,Owned,Apartment,1,42,1.8879,936.30
CUST10456,5,5,166.60,3.96,2.30,20,2,1,F,Owned,Apartment,2,35,5.1676,1313.94
CUST10457,9,2,130.15,9.33,0.49,20,8,5,F,Rented,Apartment,4,24,1.0147,1294.36
CUST10458,12,2,142.45,4.20,3.34,15,7,6,F,Rented,Flat,1,44,4.8967,810.88
CUST10459,7,6,171.70,5.34,3.61,18,4,3,F,Owned,Flat,1,33,9.2272,1121.17
CUST1046,5,2,172.60,7.26,0.21,14,5,1,F,Owned,Apartment,1,29,7.2992,740.28
CUST10460,10,3,146.00,2.34,1.13,20,10,7,F,Rented,Flat,3,29,2.1085,1317.17
CUST10461,6,3,183.60,5.98,1.41,18,4,1,F,Rented,Apartment,1,35,8.9414,1075.99
CUST10462,9,3,240.75,10.41,3.38,15,9,6,F,Owned,Apartment,3,28,14.3741,860.69
CUST10463,9,7,158.30,6.71,4.70,14,3,7,M,Owned,Apartment,2,40,12.0950,742.10
CUST10464,8,8,184.10,13.71,5.21,16,6,1,M,Rented,Apartment,3,27,4.7915,935.42
CUST10465,6,2,158.00,3.62,0.72,18,1,6,F,Rented,Flat,1,26,11.5897,1104.15
CUST10466,10,4,82.10,1.65,0.46,17,1,4,F,Owned,Apartment,2,30,4.0721,1055.11
CUST10467,5,4,208.10,4.14,0.82,16,4,4,F,Rented,Flat,3,27,11.1215,941.88
CUST10468,8,8,179.60,5.02,2.16,14,2,7,M,Rented,Flat,4,56,3.2568,769.10
CUST10469,9,1,166.50,5.66,0.63,27,9,1,F,Rented,Flat,5,27,3.3826,2219.41
CUST1047,6,5,114.10,6.87,1.17,26,5,1,M,Rented,Apartment,6,46,0.6853,2074.74
CUST10470,12,12,134.95,4.27,2.96,14,7,10,M,Rented,Apartment,4,34,7.0231,765.15
CUST10471,10,9,97.90,4.33,3.20,16,1,2,F,Owned,Apartment,3,33,4.8165,918.94
CUST10472,9,9,242.05,7.10,2.33,12,7,5,M,Owned,Apartment,3,30,10.0974,636.36
CUST10473,7,1,182.90,6.37,5.30,17,7,6,M,Rented,Flat,3,31,6.3370,1054.91
CUST10474,3,1,205.80,10.72,2.40,14,2,2,M,Owned,Apartment,2,33,6.1779,782.81
